year,event_id,loss
467,1362,3.970207054
467,1363,24.75024388
467,1364,46.32954126
467,1365,9.072362865
467,1366,1.2503953
468,1367,3.49356796
468,1368,4.90530107
468,1369,35.93269059
468,1370,3.356022422
468,1371,0.388120747
469,1372,128.5354683
469,1373,84.68499007
470,1374,67.72135996
470,1375,1.281883747
470,1376,10.22835071
471,1377,1.424821024
471,1378,14.33894138
472,1379,3.874520005
472,1380,45.92174391
472,1381,3.421932511
472,1382,2.51713579
473,1383,5.228963434
473,1384,2.654917308
473,1385,2.677159048
473,1386,4.301776737
474,1387,16.58301167
475,1388,0.322858695
475,1389,3.074288228
475,1390,7.052707606
475,1391,1.887918453
476,1392,1.813466919
477,1393,2.713747892
477,1394,2.973388564
477,1395,14.68064382
478,1396,4.147340488
478,1397,13.12453628
478,1398,9.132922209
478,1399,0.30244685
478,1400,23.3900525
479,1401,10.20721434
479,1402,8.040605813
480,1403,3.427329551
480,1404,0.719140824
480,1405,4.700899882
482,1406,2.177348409
482,1407,3.256364675
483,1408,2.468388692
483,1409,23.03195904
483,1410,20.66128395
483,1411,118.2632711
484,1412,73.75747983
484,1413,9.086290666
485,1414,8.479307016
485,1415,10.78720376
486,1416,12.14615271
486,1417,16.44631232
486,1418,1.743630531
486,1419,1.696418396
487,1420,32.68407602
488,1421,35.07773091
488,1422,0.631772294
488,1423,4.101256298
488,1424,32.94553574
489,1425,3.670239545
489,1426,1.428891038
489,1427,11.56042665
489,1428,6.801904514
490,1429,15.29181965
490,1430,25.46037978
490,1431,25.1286913
491,1432,1.780021101
491,1433,101.6001282
491,1434,29.91282584
491,1435,5.181875566
492,1436,3.478451551
492,1437,3.52848
492,1438,2.108210548
492,1439,0.437280883
493,1440,6.726152019
493,1441,0.460267488
493,1442,23.81972973
494,1443,0.645844197
494,1444,28.99270026
495,1445,8.659272282
495,1446,5.338235824
495,1447,26.81524815
495,1448,14.88083809
495,1449,15.79274198
495,1450,9.639104187
496,1451,1.881216885
496,1452,9.238366772
496,1453,2.666691634
497,1454,13.94349265
498,1455,167.5277243
499,1456,6.692838463
499,1457,14.52662733
499,1458,3.872607099
499,1459,5.935256067
499,1460,8.973274652
500,1461,4.699937331
500,1462,0.450085528
500,1463,34.56983805
501,1464,3.07898812
501,1465,35.07779385
501,1466,0.756525443
501,1467,0.105585588
502,1468,2.251702599
502,1469,0.258077967
502,1470,13.68285083
502,1471,5.583383268
503,1472,7.097568314
503,1473,3.418637482
503,1474,1.321829879
504,1475,4.624495633
504,1476,1.743511446
504,1477,5.419930977
504,1478,18.45479548
505,1479,9.350777
505,1480,0.278609179
506,1481,41.08960171
506,1482,4.793097951
506,1483,2.280442991
506,1484,99.72384977
507,1485,2.043863439
508,1486,1.221659789
508,1487,4.766523327
509,1488,10.35941922
509,1489,20.88610557
509,1490,1.100763748
509,1491,94.9900346
510,1492,9.279581181
510,1493,48.53173507
510,1494,5.216392245
510,1495,42.39042391
510,1496,22.16139388
510,1497,5.365082064
511,1498,0.48337195
511,1499,23.09389838
511,1500,6.412902191
511,1501,13.86565554
512,1502,8.249493288
512,1503,4.461263426
512,1504,50.5794421
512,1505,37.77357427
512,1506,14.37157907
512,1507,1.312846162
513,1508,1.293464444
513,1509,4.832150733
514,1510,5.52120593
514,1511,2.378125922
514,1512,35.62546495
515,1513,88.50956893
517,1514,3.03176586
517,1515,6.300744237
517,1516,8.374753867
518,1517,3.387314306
519,1518,2.677795269
521,1519,33.34438404
521,1520,1.601179742
521,1521,30.01333176
521,1522,5.141657723
522,1523,23.80999489
523,1524,6.25888433
523,1525,1.925213093
523,1526,26.1271641
523,1527,4.246899551
524,1528,0.094374693
525,1529,4.211281161
525,1530,54.21519623
525,1531,11.81980732
526,1532,2.204401303
526,1533,0.981792693
527,1534,6.392110496
527,1535,3.959230183
528,1536,1.643247508
528,1537,2.390128533
528,1538,0.818585207
529,1539,3.483009712
529,1540,2.292633843
529,1541,54.37270905
529,1542,1.227300486
529,1543,28.23455364
530,1544,18.31710919
530,1545,39.37574218
531,1546,0.738923877
531,1547,0.440425026
531,1548,21.52183591
531,1549,0.438355387
532,1550,19.98878955
532,1551,2.493357515
532,1552,17.80535871
532,1553,4.078832735
532,1554,3.744698843
532,1555,28.27803266
533,1556,29.28137083
533,1557,2.342479222
533,1558,22.05112748
533,1559,1.559088551
533,1560,18.6891881
534,1561,1.025925301
534,1562,11.30931289
535,1563,1.678985914
536,1564,4.594465106
536,1565,7.143001659
536,1566,5.593324304
536,1567,4.560538339
538,1568,33.48728986
538,1569,1.124812098
538,1570,9.748034863
539,1571,30.1707619
539,1572,9.919044791
540,1573,2.232851298
540,1574,1.654482285
540,1575,34.98677889
541,1576,19.66754098
541,1577,1.341071358
541,1578,45.55463415
541,1579,99.70819168
541,1580,42.4169547
541,1581,1.140662384
541,1582,0.384811882
542,1583,21.39330474
543,1584,27.71881137
543,1585,21.79548948
543,1586,1.869346396
543,1587,56.43921406
544,1588,42.74695923
545,1589,9.038061774
545,1590,0.292709299
545,1591,27.51368365
546,1592,2.881754012
546,1593,4.796764793
546,1594,62.04109684
547,1595,0.176980984
547,1596,91.34006696
547,1597,1.789148271
547,1598,1.309930699
547,1599,40.68957079
548,1600,99.292887
548,1601,21.20681724
549,1602,168.8601022
549,1603,1.612620927
549,1604,4.296521965
549,1605,13.80000642
549,1606,6.815113548
549,1607,1.693071999
550,1608,43.41201808
550,1609,225.3383341
551,1610,142.0666631
551,1611,7.176393447
551,1612,2.103149225
552,1613,1.463617798
552,1614,0.952432317
552,1615,5.909410235
552,1616,15.70810216
552,1617,109.3486317
552,1618,21.30876245
554,1619,5.134477496
555,1620,4.823129666
555,1621,80.30831051
555,1622,20.45846913
555,1623,6.016506443
556,1624,14.04792978
557,1625,8.29567873
558,1626,0.333725633
558,1627,2.64059148
559,1628,5.365584414
560,1629,31.18493145
560,1630,13.47346344
560,1631,8.994360585
560,1632,6.57868455
561,1633,1.230055579
561,1634,4.856337177
561,1635,1.738796675
562,1636,8.341036128
562,1637,2.660242434
563,1638,8.898441415
563,1639,2.253390507
563,1640,5.438792123
563,1641,24.67718164
563,1642,2.325405449
564,1643,3.817343719
564,1644,15.77432886
565,1645,68.96986448
565,1646,38.19637507
566,1647,14.1576944
566,1648,17.10491061
566,1649,2.180827683
568,1650,2.684780494
568,1651,4.03653244
568,1652,146.5446197
568,1653,2.121043199
568,1654,3.237583038
569,1655,5.926666213
569,1656,2.971207245
569,1657,6.580879718
570,1658,14.87702337
570,1659,55.66427921
570,1660,16.17352998
570,1661,6.379738636
570,1662,223.3303534
570,1663,28.03785842
570,1664,17.47229758
571,1665,1.089308809
571,1666,60.37648405
572,1667,16.96813301
572,1668,1.191855398
572,1669,5.391101038
573,1670,3.295789422
574,1671,6.026810459
574,1672,5.492296274
574,1673,9.812595592
575,1674,8.933290531
576,1675,2.455088611
576,1676,9.611210412
576,1677,0.994924764
576,1678,3.983914771
577,1679,9.00600836
577,1680,6.442396922
577,1681,6.54487469
578,1682,11.92623309
578,1683,8.993761255
579,1684,41.69517918
579,1685,59.11732897
580,1686,1.622718242
580,1687,3.411569363
580,1688,73.35368914
581,1689,20.03319692
581,1690,18.74864218
582,1691,35.17314436
582,1692,1.922761925
582,1693,1.032234927
583,1694,0.747557887
583,1695,0.575105602
583,1696,3.015799449
583,1697,37.22023664
583,1698,3.218505302
584,1699,81.34790064
584,1700,2.240422352
584,1701,13.96551263
584,1702,50.36406902
585,1703,0.265742294
585,1704,1.7358597
585,1705,85.09340601
586,1706,3.087392705
587,1707,1.270207221
587,1708,69.83585255
587,1709,119.8874655
588,1710,0.909008224
588,1711,12.28092878
589,1712,45.0157154
590,1713,2.897510533
590,1714,20.7096276
590,1715,66.67374778
590,1716,1.394630667
591,1717,7.002460813
591,1718,0.467611892
591,1719,7.039795232
592,1720,19.31369448
593,1721,8.887246775
593,1722,26.54638831
594,1723,177.8342934
594,1724,30.09362979
594,1725,9.749494658
595,1726,2.121381704
595,1727,2.836514218
595,1728,2.174799676
595,1729,1.492791119
595,1730,178.9590671
595,1731,54.43506879
596,1732,0.791583724
596,1733,8.50952736
597,1734,54.89271568
597,1735,43.54733862
597,1736,6.290042415
598,1737,33.08660604
598,1738,12.23398145
598,1739,5.252927867
598,1740,2.147054214
598,1741,2.512644597
598,1742,159.9271092
599,1743,7.396628057
599,1744,0.975930097
599,1745,3.963705611
600,1746,13.10442142
600,1747,2.155010738
600,1748,16.38956585
600,1749,84.24654094
600,1750,7.639299434
600,1751,0.8258126
600,1752,2.635730053
600,1753,0.512146699
601,1754,2.11712188
601,1755,2.836538729
601,1756,8.706861548
602,1757,8.278311436
602,1758,6.137398651
602,1759,14.68326507
602,1760,3.5064424
603,1761,5.618959691
603,1762,32.6340976
604,1763,3.063479831
604,1764,12.14876955
604,1765,9.139894004
604,1766,1.347708073
604,1767,46.74285159
605,1768,32.615584
605,1769,2.936500266
605,1770,6.090019135
606,1771,12.31700964
606,1772,34.61150781
606,1773,27.34334221
606,1774,1.330388536
606,1775,25.28565604
606,1776,6.705761568
607,1777,8.242561416
608,1778,9.660467816
608,1779,46.70364329
608,1780,18.25870637
609,1781,2.063073955
609,1782,15.02291035
609,1783,30.14415191
609,1784,1.703213377
609,1785,60.95715764
609,1786,12.70662214
610,1787,18.39986528
611,1788,8.240713592
612,1789,9.785907345
612,1790,5.986083818
613,1791,11.72143248
613,1792,7.658702979
614,1793,4.971608776
614,1794,0.124504103
614,1795,30.38101305
615,1796,10.19849091
615,1797,3.181415609
615,1798,0.718821871
616,1799,101.3730224
616,1800,1.221957043
616,1801,0.228958207
616,1802,26.76302559
617,1803,2.133375763
617,1804,5.246139627
617,1805,18.72226882
617,1806,0.892561026
619,1807,4.003008211
619,1808,9.245428473
619,1809,4.794223231
619,1810,6.17240215
620,1811,22.43474075
620,1812,63.00956635
621,1813,0.809613587
621,1814,6.298227063
622,1815,3.740844067
622,1816,11.20138793
622,1817,7.146205605
622,1818,11.97862086
623,1819,7.267134022
623,1820,1.710782656
623,1821,52.20936568
623,1822,20.02645437
623,1823,3.223986844
624,1824,1.498276692
624,1825,2.259692724
625,1826,10.51794021
626,1827,1.011373535
626,1828,0.328446271
627,1829,6.494109017
627,1830,1.515140238
628,1831,1.510203513
628,1832,11.87621288
629,1833,1.95839835
630,1834,5.450044673
630,1835,10.28336709
630,1836,77.85122662
630,1837,8.190341324
631,1838,2.057923682
631,1839,0.823534809
631,1840,29.9376059
631,1841,0.25926146
631,1842,15.36599923
632,1843,2.009536583
632,1844,19.73637493
633,1845,24.93314314
633,1846,1.108771216
633,1847,0.501746795
635,1848,4.069338516
635,1849,1.251013675
635,1850,4.055813998
635,1851,11.06671693
636,1852,43.50329313
636,1853,15.20101405
636,1854,5.453260351
636,1855,3.345293491
636,1856,34.95744542
637,1857,0.874185758
637,1858,3.801355407
638,1859,43.49483057
639,1860,82.53077744
639,1861,25.59365669
640,1862,3.363581703
640,1863,15.49445583
640,1864,51.62957115
642,1865,1.403915017
642,1866,0.910570636
643,1867,17.93983865
644,1868,7.311383534
645,1869,5.347267229
646,1870,11.9327534
646,1871,88.27226007
646,1872,9.114174593
647,1873,32.92319164
647,1874,5.107125988
648,1875,18.05736031
648,1876,5.152631958
648,1877,0.603625383
648,1878,22.55264864
648,1879,2.118995535
649,1880,21.06222652
649,1881,5.055983792
649,1882,71.52195157
649,1883,13.42397175
649,1884,3.281537102
650,1885,36.60940346
650,1886,14.06952674
650,1887,13.05876391
650,1888,3.20855885
650,1889,6.079421599
650,1890,90.34216444
651,1891,1.797079759
651,1892,11.53776049
651,1893,84.08601976
651,1894,2.768753329
652,1895,1.829428592
652,1896,30.70396677
652,1897,6.759015397
652,1898,119.492663
652,1899,10.34343601
652,1900,4.394528485
653,1901,0.658789619
656,1902,20.23263222
656,1903,73.11598669
656,1904,27.97345294
656,1905,23.13322698
656,1906,8.08595812
657,1907,13.22974903
657,1908,33.51543257
658,1909,3.240064131
658,1910,16.55097238
658,1911,14.04518134
658,1912,4.85500459
659,1913,1.0848632
659,1914,3.09264758
659,1915,2.953296869
661,1916,7.956287506
661,1917,23.41225291
661,1918,2.967323117
661,1919,12.73906736
662,1920,65.82751509
662,1921,0.783253617
662,1922,8.293521867
662,1923,8.90051454
663,1924,5.083265386
663,1925,314.9668996
663,1926,0.337243476
664,1927,12.60791845
664,1928,6.108485859
664,1929,2.140466365
665,1930,16.8808797
665,1931,5.517831873
665,1932,7.44022902
666,1933,25.27541618
666,1934,0.327352493
667,1935,4.570183207
668,1936,7.591470452
668,1937,15.01343578
668,1938,0.950955943
669,1939,17.97264556
669,1940,2.52794108
670,1941,2.959880381
670,1942,1.686255367
672,1943,9.954453255
673,1944,43.22059368
674,1945,5.371633531
674,1946,191.5032696
675,1947,0.873258243
675,1948,2.289344273
675,1949,5.00431124
676,1950,1.314254251
676,1951,0.104494798
676,1952,2.194444125
676,1953,31.0331125
676,1954,16.045361
676,1955,5.300123412
676,1956,7.145977239
677,1957,2.629179147
677,1958,9.863492865
677,1959,41.14652256
677,1960,1.802743309
679,1961,7.782962954
679,1962,14.73767938
679,1963,9.897315021
680,1964,3.483824876
680,1965,62.79588027
681,1966,1.669384515
681,1967,2.859593803
681,1968,9.815791447
681,1969,11.54054411
682,1970,5.784375236
682,1971,83.90933809
683,1972,4.285876184
683,1973,0.36378753
684,1974,4.782406351
684,1975,4.295428057
685,1976,6.76561341
685,1977,3.464175746
685,1978,8.324950572
686,1979,8.15006493
687,1980,9.493007748
687,1981,13.81966663
687,1982,17.08116463
688,1983,5.690363245
688,1984,19.57096375
688,1985,24.94829023
689,1986,1.697894383
690,1987,1.441919202
690,1988,41.22501434
690,1989,2.302378624
690,1990,76.56834776
690,1991,0.744016465
690,1992,85.15415453
690,1993,4.224862112
690,1994,5.134342941
691,1995,0.433867862
691,1996,8.840982538
692,1997,2.848707378
692,1998,2.452722048
692,1999,88.61599556
692,2000,5.131552278
693,2001,7.414458196
693,2002,9.309841967
694,2003,6.934073063
694,2004,0.215240055
694,2005,3.412950628
694,2006,2.342655301
694,2007,7.016168703
694,2008,0.273066693
694,2009,53.4877948
695,2010,7.53262032
695,2011,15.17638427
695,2012,4.938350507
695,2013,0.470227022
696,2014,32.44559734
696,2015,2.539685258
696,2016,0.730369413
697,2017,5.806937484
697,2018,7.286819423
697,2019,11.71033294
698,2020,11.21803725
698,2021,3.442438051
698,2022,2.076036237
698,2023,3.07295156
698,2024,3.603343422
699,2025,12.66970482
699,2026,13.37916001
699,2027,10.97177667
700,2028,38.31916955
700,2029,0.705765643
700,2030,0.081150607
701,2031,17.40520169
701,2032,0.624817428
702,2033,18.29977047
702,2034,2.24638041
702,2035,9.244551049
703,2036,2.043618891
703,2037,1.364678758
704,2038,24.45331207
705,2039,0.454296524
706,2040,7.91086566
706,2041,17.0731087
706,2042,119.6979103
707,2043,3.587124991
707,2044,7.327684406
707,2045,43.28339329
707,2046,0.941666281
707,2047,16.116655
708,2048,2.955635067
708,2049,15.74818128
708,2050,0.70853809
708,2051,1.259620523
708,2052,63.60112118
709,2053,4.388759296
709,2054,7.673833549
709,2055,0.730024385
709,2056,9.454039855
709,2057,199.2050534
710,2058,36.07226994
710,2059,9.956164255
710,2060,85.40098259
710,2061,18.78237099
711,2062,0.248593427
712,2063,1.90925734
712,2064,23.08706101
712,2065,4.770075112
712,2066,6.75485013
713,2067,15.49225631
713,2068,6.06051704
713,2069,3.368282754
714,2070,3.011214932
714,2071,1.733457837
714,2072,6.671300792
715,2073,12.75541575
715,2074,23.10118961
715,2075,73.25571693
715,2076,10.94980993
716,2077,2.959722631
717,2078,5.997990643
717,2079,45.04416623
717,2080,3.805188447
718,2081,4.429284812
718,2082,45.14647629
719,2083,0.747701246
719,2084,2.415762022
720,2085,2.66552266
720,2086,11.47847062
720,2087,6.680251635
721,2088,1.342095014
721,2089,1.936254824
721,2090,73.6555912
722,2091,7.760615394
722,2092,0.558911723
722,2093,1.869718202
722,2094,35.51702791
722,2095,23.11126693
723,2096,29.90129569
723,2097,38.28194607
723,2098,37.5578139
724,2099,81.9522598
724,2100,0.334504573
724,2101,4.590432571
724,2102,30.31894606
725,2103,9.853695907
725,2104,6.882238388
725,2105,0.688482661
726,2106,1.309179773
726,2107,2.079873519
727,2108,2.990835111
727,2109,11.90385832
727,2110,19.57289497
728,2111,17.68414437
728,2112,120.1170329
728,2113,32.24195259
729,2114,2.694658839
729,2115,10.32849163
730,2116,32.8407809
730,2117,19.47261814
730,2118,0.210664377
731,2119,158.080513
731,2120,4.017405622
731,2121,2.929271286
731,2122,17.52900006
732,2123,5.905314871
732,2124,1.907799538
732,2125,30.58142207
733,2126,37.34070762
733,2127,30.39210198
733,2128,15.34758075
733,2129,36.88831366
734,2130,3.279649311
734,2131,6.636134705
734,2132,37.43411826
734,2133,3.726316857
735,2134,1.510346432
735,2135,0.174280096
736,2136,6.671143799
736,2137,10.4348562
736,2138,0.276205228
736,2139,4.469831811
737,2140,12.49783369
737,2141,2.082385152
737,2142,8.616913546
737,2143,3.581417292
738,2144,32.90655383
738,2145,16.34560931
738,2146,3.671293432
738,2147,0.763810811
739,2148,16.90871142
739,2149,20.49836881
739,2150,0.404489681
739,2151,2.358361493
740,2152,1.09354411
740,2153,12.21337843
741,2154,8.900145969
742,2155,2.889759277
744,2156,22.66018151
744,2157,60.21289349
744,2158,76.40630555
744,2159,16.12820478
745,2160,26.44637238
745,2161,13.82558869
746,2162,11.99845899
746,2163,50.68982954
746,2164,51.54619404
747,2165,16.71540131
747,2166,19.23207092
748,2167,14.51017814
748,2168,1.231478636
748,2169,11.34418106
748,2170,2.079794441
749,2171,16.9468754
749,2172,13.88833732
749,2173,3.105326413
750,2174,3.052624318
750,2175,3.713749621
750,2176,26.71041917
751,2177,91.47499276
751,2178,1.753883226
751,2179,0.971646684
752,2180,20.81573163
752,2181,11.00583393
752,2182,19.81907315
753,2183,6.657217275
753,2184,3.126737852
754,2185,4.880586351
755,2186,12.45986413
755,2187,1.921785882
756,2188,3.555308862
757,2189,37.02152526
757,2190,6.823276607
757,2191,3.233377623
757,2192,9.506949056
757,2193,30.50276398
758,2194,22.50389421
758,2195,2.839473611
758,2196,10.22693247
758,2197,4.687853955
758,2198,5.321209475
758,2199,23.32123835
758,2200,1.552256099
759,2201,136.7005287
759,2202,12.87539126
759,2203,17.75152184
759,2204,6.355282896
759,2205,6.779571813
760,2206,65.02555066
760,2207,0.87006831
760,2208,11.21720173
760,2209,4.676812001
761,2210,5.122172115
761,2211,14.17449346
761,2212,2.639249851
762,2213,2.085268611
762,2214,3.455944485
762,2215,2.066808792
762,2216,4.820424801
762,2217,3.496813829
763,2218,1.264348324
763,2219,113.3880336
764,2220,10.11687807
764,2221,1.687416944
764,2222,7.323350459
765,2223,23.95085851
765,2224,57.17535256
765,2225,0.93406901
765,2226,5.498712796
766,2227,2.955970675
766,2228,5.344453101
766,2229,30.15094418
766,2230,85.84982868
766,2231,52.85435827
766,2232,1.43589394
767,2233,5.050493108
768,2234,1.986580108
768,2235,41.37467318
769,2236,3.172360686
769,2237,13.77573717
769,2238,1.275292724
769,2239,223.8355338
769,2240,5.15832293
770,2241,7.486828131
770,2242,12.60860078
770,2243,49.02247561
770,2244,2.716152543
771,2245,2.460948024
771,2246,3.015336545
771,2247,137.3272121
771,2248,0.843329017
772,2249,6.761211827
772,2250,101.7851146
772,2251,4.111969572
772,2252,5.205580971
772,2253,386.5506414
773,2254,5.088973902
773,2255,18.91434173
774,2256,2.226777034
774,2257,5.09586403
774,2258,1.885775108
774,2259,174.2825416
775,2260,21.70681215
775,2261,5.832113903
776,2262,19.65750555
776,2263,0.639542203
776,2264,15.18625515
777,2265,1.517916221
777,2266,1.269837326
777,2267,2.263680669
777,2268,28.39790445
777,2269,40.25884204
777,2270,2.68716187
778,2271,2.420976333
778,2272,6.526869752
779,2273,10.64018203
780,2274,15.88279112
780,2275,49.84186255
780,2276,8.930490309
781,2277,3.65575895
781,2278,6.143672028
781,2279,17.85651038
781,2280,6.433649231
782,2281,76.28383713
782,2282,17.27844564
782,2283,3.21339945
782,2284,3.688210181
782,2285,23.42651404
783,2286,8.931811628
784,2287,1.263118279
784,2288,21.85086136
785,2289,8.738152102
785,2290,0.350112375
786,2291,175.6554778
787,2292,1.538516088
787,2293,15.03094571
787,2294,11.43205265
787,2295,31.08605874
788,2296,0.953579297
788,2297,21.16274179
788,2298,16.09175084
789,2299,15.54451015
789,2300,148.1621977
789,2301,154.7188408
789,2302,5.76794357
790,2303,2.138762184
790,2304,17.7613531
790,2305,4.240416995
791,2306,0.782011003
791,2307,50.47152748
792,2308,20.24518347
792,2309,13.14843984
792,2310,1.662557729
793,2311,10.74372953
793,2312,4.029456894
794,2313,11.00328637
794,2314,7.125292295
794,2315,44.86584756
794,2316,1.429170522
794,2317,0.06297259
794,2318,11.23041573
795,2319,11.44262611
795,2320,22.11903311
795,2321,2.784338322
796,2322,1.960589886
796,2323,3.384170192
797,2324,15.32180822
797,2325,0.396905273
798,2326,2.032514893
798,2327,2.189200807
798,2328,79.34714401
798,2329,5.02121855
799,2330,62.8630183
799,2331,3.93868878
800,2332,4.337584025
800,2333,13.76648098
801,2334,7.076616925
801,2335,1.007272524
801,2336,20.49791521
801,2337,5.483400209
801,2338,0.570206394
802,2339,12.16669287
802,2340,7.970956628
802,2341,69.04123587
802,2342,2.190800772
802,2343,3.680360914
803,2344,5.486405539
803,2345,1.968270164
803,2346,9.77951169
804,2347,17.87990163
804,2348,11.51881583
804,2349,13.32238401
805,2350,16.38783256
805,2351,9.237905716
806,2352,2.675709673
806,2353,13.78148621
807,2354,2.636570054
807,2355,0.974496895
808,2356,3.31560328
808,2357,9.266135826
808,2358,7.900385744
808,2359,48.69710841
809,2360,27.19395113
809,2361,0.591545283
809,2362,4.6052438
810,2363,5.169472216
811,2364,14.40616705
811,2365,2.229147034
811,2366,45.11332476
812,2367,18.42600257
812,2368,3.907573823
812,2369,15.64185037
813,2370,10.39415692
813,2371,19.18160268
814,2372,1.616811068
814,2373,0.588113322
815,2374,5.04687112
816,2375,1.733080781
816,2376,0.937141075
816,2377,0.83876504
817,2378,2.186096452
817,2379,4.89508456
817,2380,1.926691529
818,2381,11.64824796
818,2382,36.37879086
818,2383,4.206157409
818,2384,56.07393765
818,2385,51.37326671
818,2386,89.62185864
819,2387,11.6798448
819,2388,6.602943743
819,2389,2.041426113
819,2390,3.479281233
821,2391,1.630888914
821,2392,7.424026688
821,2393,46.75800882
821,2394,32.26634428
821,2395,0.904741434
822,2396,202.0053844
822,2397,44.65673659
823,2398,10.59422208
823,2399,48.40965306
823,2400,24.16437844
823,2401,31.63782944
824,2402,6.839506687
824,2403,15.71531246
824,2404,4.580817736
825,2405,1.576618285
825,2406,1.805441458
825,2407,39.60151505
825,2408,4.750815862
825,2409,65.30922633
826,2410,14.27632875
826,2411,0.254793934
826,2412,3.434777261
826,2413,40.90673925
827,2414,9.183073514
827,2415,11.26212112
827,2416,119.9281892
829,2417,31.69653214
829,2418,1.981428185
829,2419,0.200523408
829,2420,11.81035261
830,2421,107.0912554
830,2422,5.705923039
830,2423,0.960710675
831,2424,35.61347141
831,2425,15.35839502
832,2426,81.24609118
834,2427,22.20509396
835,2428,0.676416956
835,2429,5.389847044
835,2430,0.181347561
835,2431,0.598285224
835,2432,0.477458147
835,2433,35.55310925
835,2434,7.54566121
836,2435,1.112852418
836,2436,10.47226075
836,2437,28.56678844
836,2438,3.655128477
836,2439,7.727615835
837,2440,1.992336495
837,2441,31.31259311
837,2442,2.089676628
838,2443,9.017631556
838,2444,2.728340323
838,2445,0.423412464
838,2446,14.06609343
838,2447,25.72482138
839,2448,4.533092226
839,2449,22.43939341
839,2450,8.972756246
840,2451,0.375876355
841,2452,0.426090091
841,2453,1.133336609
841,2454,9.156137461
842,2455,10.38193763
842,2456,3.83507438
842,2457,0.644892014
843,2458,80.03317435
843,2459,19.62712555
843,2460,74.85453085
844,2461,8.398750252
844,2462,8.387145026
845,2463,1.486045046
846,2464,31.01411747
847,2465,241.5339297
847,2466,45.01032325
848,2467,9.716321937
848,2468,0.915818048
848,2469,95.21648772
848,2470,6.217298323
849,2471,4.397872963
849,2472,2.338954286
849,2473,8.18340566
850,2474,1.47619379
850,2475,8.344676698
850,2476,3.593145806
850,2477,333.3098154
850,2478,6.959853494
850,2479,0.899101498
850,2480,6.041967379
850,2481,16.10352381
850,2482,90.92599367
851,2483,3.052074124
851,2484,5.020699526
851,2485,6.656207115
852,2486,6.850388931
852,2487,2.129183689
854,2488,14.21089129
854,2489,26.19999617
854,2490,13.31579831
855,2491,14.59061167
855,2492,2.615548531
855,2493,2.749560519
855,2494,3.123171485
855,2495,16.52081085
856,2496,3.906537244
856,2497,36.12674978
857,2498,6.132308897
857,2499,5.381265961
857,2500,22.64450113
857,2501,12.04159282
858,2502,2.005853226
858,2503,7.269585643
858,2504,9.07958711
859,2505,588.3137139
859,2506,339.2581693
861,2507,19.59615924
861,2508,2.341563232
861,2509,1.360573317
862,2510,57.56670907
862,2511,1.651180772
863,2512,10.25729295
863,2513,3.783007118
863,2514,5.468700676
863,2515,12.82332292
864,2516,1.864580031
864,2517,99.16195749
864,2518,2.848763896
864,2519,6.945270814
864,2520,17.01394233
865,2521,3.043696762
865,2522,2.075803999
865,2523,29.62173298
866,2524,9.245936285
867,2525,23.47944399
867,2526,21.90098837
867,2527,8.098952156
867,2528,23.10466196
868,2529,4.090905516
868,2530,11.43235045
869,2531,3.453841228
869,2532,3.121851715
870,2533,12.21002447
870,2534,18.179952
870,2535,31.09036869
870,2536,111.209161
871,2537,15.78778411
871,2538,204.0950785
872,2539,13.29596173
872,2540,79.21736939
872,2541,4.643694518
873,2542,25.25590279
873,2543,13.95494916
873,2544,1.735552924
873,2545,3.294121413
874,2546,2.174385177
874,2547,4.049887349
875,2548,14.75889188
875,2549,11.39639891
875,2550,2.345283994
876,2551,42.69630354
876,2552,38.02181888
877,2553,3.248333331
878,2554,51.22038699
878,2555,358.4766267
878,2556,1.221906205
879,2557,21.0811553
879,2558,0.814049319
879,2559,1.111649931
880,2560,2.824632027
881,2561,19.85749496
881,2562,18.12868084
881,2563,0.555784114
881,2564,2.636877292
881,2565,59.67912728
881,2566,4.147247231
882,2567,0.448429935
882,2568,23.25958559
882,2569,1.697736168
882,2570,11.31449736
882,2571,10.87386775
883,2572,0.778254592
884,2573,4.392663227
884,2574,4.910545204
885,2575,47.02062887
885,2576,5.639124105
886,2577,57.81291382
886,2578,19.72247067
886,2579,8.497212511
888,2580,9.60959832
888,2581,1.736871473
889,2582,15.08020043
889,2583,0.537759666
889,2584,3.293196732
889,2585,5.040874326
891,2586,4.732313468
891,2587,4.705311288
891,2588,29.01310626
891,2589,2.709288213
891,2590,14.19113547
892,2591,4.672970525
893,2592,33.10128836
893,2593,1.920807989
893,2594,10.92697772
894,2595,7.118884191
895,2596,9.50060194
895,2597,42.24091902
895,2598,3.289097361
895,2599,28.28596751
896,2600,6.893701538
896,2601,8.768381488
896,2602,8.107787579
897,2603,1.837985259
898,2604,19.3750295
898,2605,24.68965696
899,2606,1.42713582
899,2607,6.673823456
900,2608,18.41385524
900,2609,3.203692789
900,2610,3.066010719
900,2611,2.916376169
900,2612,1.890507845
901,2613,92.46102939
901,2614,4.055309289
902,2615,1.575837067
902,2616,1.003950084
902,2617,0.281689016
902,2618,2.587981401
903,2619,9.417294037
903,2620,38.02160085
903,2621,0.8067871
903,2622,14.65458862
904,2623,5.074152151
905,2624,2.040901616
905,2625,0.697068693
905,2626,11.68547452
906,2627,1.126699722
906,2628,0.742818924
907,2629,41.48786994
907,2630,2.348366124
907,2631,27.50205963
908,2632,3.140961296
908,2633,1.260284739
