year,event_id,group,loss
385,1152,0,90.49041025
386,1153,1,3.84307003
386,1154,2,11.93054419
386,1155,1,8.970813806
387,1156,2,1.880276464
387,1157,1,9.803128737
387,1158,1,8.167985656
387,1159,0,37.16562363
388,1160,0,5.1447889
388,1161,2,9.512463969
389,1162,2,0.872078828
390,1163,2,14.35614808
390,1164,1,13.94349265
391,1165,1,167.5277243
391,1166,0,2.59396955
391,1167,2,23.00934414
391,1168,0,7.652208224
392,1169,0,3.664166871
392,1170,1,6.420819239
392,1171,2,53.98439219
393,1172,1,11.29299977
394,1173,0,4.777578771
394,1174,0,69.50348321
394,1175,2,14.21791491
395,1176,0,9.831935725
395,1177,1,14.49535252
397,1178,0,9.401469665
397,1179,0,8.004157794
398,1180,2,1.743511446
399,1181,2,5.419930977
400,1182,0,0.278609179
401,1183,0,41.08960171
401,1184,1,1.905720925
401,1185,2,2.55384072
401,1186,2,14.86910415
401,1187,1,0.531627004
401,1188,2,3.829029297
402,1189,2,3.296171021
402,1190,1,66.46539713
402,1191,0,3.182344206
402,1192,2,146.1717953
402,1193,0,12.50856685
402,1194,1,84.73854785
402,1195,1,3.476654842
403,1196,1,7.42027244
403,1197,1,78.89953742
404,1198,2,5.95399492
404,1199,2,10.01904888
405,1200,0,70.9127564
406,1201,0,2.61632767
406,1202,2,68.8791125
406,1203,1,0.816682528
408,1204,1,1.062142064
408,1205,0,17.43684449
408,1206,1,14.52549119
409,1207,2,0.447211112
409,1208,2,5.52120593
409,1209,0,2.378125922
410,1210,2,3.099372784
412,1211,2,5.272686743
412,1212,0,3.03176586
412,1213,2,6.300744237
413,1214,2,5.620231171
414,1215,0,7.741643088
415,1216,2,8.057969051
416,1217,0,2.525641221
416,1218,0,45.3933333
416,1219,1,4.935604612
416,1220,1,3.045832771
417,1221,0,19.7383002
417,1222,0,20.41029198
418,1223,0,2.310464799
418,1224,2,10.78602188
418,1225,2,1.247193906
419,1226,1,2.204401303
420,1227,1,0.981792693
422,1228,2,16.20131684
422,1229,2,4.534065345
422,1230,2,4.623841065
423,1231,2,18.4494536
423,1232,1,14.90564631
423,1233,1,167.654354
423,1234,2,10.6850465
424,1235,0,0.08807094
424,1236,1,1.0291994
424,1237,2,104.5832321
424,1238,0,0.47043006
425,1239,2,2.277922937
425,1240,1,10.23890826
426,1241,2,2.083707626
426,1242,1,43.19869114
426,1243,1,19.22152076
427,1244,1,3.744698843
427,1245,2,28.27803266
428,1246,1,2.452345244
428,1247,2,21.80673759
428,1248,0,1.529267543
428,1249,1,23.01722213
428,1250,0,57.73157299
429,1251,1,20.96395114
429,1252,0,2.074507033
430,1253,2,48.15516291
430,1254,1,5.593324304
430,1255,0,4.560538339
431,1256,1,13.17273098
431,1257,1,50.5260389
431,1258,0,21.65417328
431,1259,1,0.313441313
431,1260,1,12.99393442
432,1261,0,11.78495652
432,1262,0,26.12930799
432,1263,2,2.194748737
432,1264,1,2.218201148
432,1265,0,4.207777366
432,1266,2,3.169057354
433,1267,2,6.641654217
433,1268,2,0.3613396
433,1269,2,7.263881932
434,1270,1,17.74196065
434,1271,1,0.424570011
435,1272,0,54.50452175
435,1273,2,10.3800738
435,1274,0,76.56054144
435,1275,2,1.446853842
436,1276,2,2.239976457
436,1277,1,5.608199251
437,1278,0,41.29196342
437,1279,2,7.011350773
437,1280,2,88.88212546
438,1281,2,24.03326338
438,1282,1,23.8366221
439,1283,2,2.895328685
439,1284,0,2.38378814
439,1285,0,35.59892366
440,1286,0,341.0501346
440,1287,2,2.819918605
441,1288,2,6.610306362
441,1289,1,5.775898582
441,1290,1,7.853016412
442,1291,0,22.98285244
442,1292,0,2.588355387
442,1293,0,42.25351011
442,1294,0,7.927604018
443,1295,0,21.02008236
443,1296,1,25.20874428
443,1297,0,0.3133998
443,1298,2,2.76959077
443,1299,0,35.28791993
443,1300,1,0.476926533
444,1301,2,30.42760705
444,1302,1,1.309966278
444,1303,0,0.588006945
445,1304,0,3.357445732
445,1305,1,9.646789439
445,1306,1,13.47346344
446,1307,0,8.994360585
446,1308,1,4.043128055
448,1309,0,22.09924147
448,1310,2,2.330388433
448,1311,1,4.992847612
449,1312,2,36.34382325
449,1313,1,9.499853893
449,1314,1,58.03417222
450,1315,1,0.730358541
450,1316,1,34.52981456
451,1317,1,2.776625355
451,1318,2,1.690994467
452,1319,1,0.651675876
452,1320,1,3.049983111
452,1321,2,26.2174401
452,1322,2,5.68359043
452,1323,2,1.484617267
452,1324,1,1.108458545
452,1325,1,73.25487703
453,1326,1,13.99591481
453,1327,0,13.83648071
454,1328,0,0.1918072
455,1329,2,0.766941027
455,1330,1,38.64400292
455,1331,2,134.6906281
455,1332,2,60.37648405
456,1333,0,16.96813301
456,1334,2,14.10714556
457,1335,2,2.84926935
457,1336,0,6.205363543
457,1337,1,0.915225962
457,1338,0,35.99272747
457,1339,0,457.6407766
459,1340,0,9.611210412
460,1341,0,0.994924764
460,1342,0,21.53823506
460,1343,1,6.562732294
461,1344,2,38.80105889
461,1345,2,29.44591609
461,1346,0,4.983784365
462,1347,2,3.4832016
463,1348,1,7.992293954
463,1349,1,15.42890581
463,1350,2,1.074092772
464,1351,0,6.986861016
464,1352,1,39.37771411
465,1353,2,2.723231156
465,1354,0,57.3262084
465,1355,2,22.58632484
465,1356,2,5.723317111
465,1357,0,7.840802097
465,1358,1,16.37654137
465,1359,0,3.37902306
466,1360,2,50.55128571
466,1361,2,19.0991227
466,1362,2,15.84491797
466,1363,2,85.27428601
466,1364,2,1.551647937
466,1365,1,5.604909672
466,1366,0,0.531991193
467,1367,1,1.429523143
467,1368,2,171.359768
467,1369,2,80.77468303
469,1370,0,18.58327711
469,1371,0,106.4827169
469,1372,0,19.79482755
470,1373,0,25.58737625
471,1374,0,3.212297921
472,1375,2,1.715263967
472,1376,0,19.31369448
472,1377,2,8.887246775
473,1378,0,1.946381505
474,1379,1,58.40643899
474,1380,0,1.516054566
475,1381,2,7.221487875
475,1382,1,2.136088816
475,1383,1,1.275760131
475,1384,0,4.157061404
476,1385,0,4.034766736
476,1386,2,0.791583724
476,1387,2,8.50952736
476,1388,2,2.513032016
477,1389,0,0.708479434
477,1390,2,19.94893857
477,1391,0,0.409386724
478,1392,1,12.23398145
478,1393,0,5.252927867
478,1394,2,2.147054214
478,1395,1,2.512644597
478,1396,1,159.9271092
478,1397,2,7.396628057
479,1398,0,0.73307575
479,1399,2,0.913300745
480,1400,0,4.045432367
481,1401,2,5.860245569
481,1402,1,2.635730053
481,1403,2,0.512146699
481,1404,2,51.18219377
482,1405,0,23.24657814
482,1406,2,47.30361541
482,1407,0,58.46057233
482,1408,0,4.949618466
482,1409,2,14.80112086
482,1410,2,4.309262668
482,1411,1,315.9848726
483,1412,1,206.6498252
483,1413,0,7.487554239
483,1414,1,1.537976652
483,1415,2,7.718762571
483,1416,1,32.615584
484,1417,2,2.936500266
484,1418,0,30.60133389
485,1419,2,2.568988431
485,1420,1,49.30616577
486,1421,2,68.7169227
486,1422,0,15.7535943
486,1423,0,3.591477919
486,1424,2,38.28472334
487,1425,0,62.54857205
487,1426,2,15.02291035
487,1427,1,30.14415191
487,1428,1,1.703213377
487,1429,1,60.95715764
488,1430,2,8.240713592
489,1431,1,9.785907345
489,1432,0,3.364063033
489,1433,0,56.16557464
490,1434,0,0.124504103
490,1435,0,30.38101305
490,1436,1,7.55976822
491,1437,1,35.57975147
492,1438,0,0.718821871
493,1439,0,101.3730224
493,1440,0,10.00905539
493,1441,0,16.66207014
493,1442,2,2.097129679
493,1443,0,38.34629954
494,1444,0,20.97403037
494,1445,1,559.1112195
494,1446,2,25.56956979
495,1447,0,3.182934165
496,1448,2,8.946958048
496,1449,1,5.286959108
496,1450,1,1.710257854
497,1451,1,23.64073576
498,1452,2,89.39060565
498,1453,2,4.488925587
499,1454,2,3.247316872
499,1455,1,7.863137358
499,1456,1,3.071484534
499,1457,1,33.39755319
500,1458,2,1.710782656
500,1459,1,52.20936568
500,1460,0,20.02645437
501,1461,2,3.223986844
501,1462,1,2.674398224
501,1463,1,6.255865742
502,1464,0,39.98639311
502,1465,0,1.222984458
502,1466,2,1.689291353
502,1467,0,32.66150386
502,1468,1,6.433302121
502,1469,1,1.065897003
503,1470,2,1.665227833
503,1471,1,1.609915607
503,1472,1,0.920522504
503,1473,1,0.670047511
503,1474,0,1.190145968
503,1475,0,9.385761062
504,1476,2,2.044703199
504,1477,2,8.554911523
504,1478,1,1.108771216
504,1479,0,0.501746795
505,1480,2,4.069338516
505,1481,1,1.251013675
505,1482,2,4.055813998
506,1483,2,11.06671693
506,1484,2,89.52325335
506,1485,0,10.13323023
506,1486,0,16.59631883
506,1487,0,28.26983474
507,1488,1,47.29859714
507,1489,2,13.06127119
507,1490,2,1.729671251
508,1491,1,4.639183783
508,1492,2,0.271851531
508,1493,1,0.235145559
508,1494,0,12.17662427
508,1495,2,0.219269092
508,1496,1,1.027623019
508,1497,0,4.178081437
509,1498,1,3.751200575
509,1499,0,2.261418433
509,1500,0,7.311383534
510,1501,1,5.347267229
510,1502,2,1.729094259
511,1503,0,24.54082377
512,1504,0,5.107125988
513,1505,2,18.05736031
513,1506,2,410.3317235
514,1507,2,8.142047293
515,1508,1,11.54315107
515,1509,0,6.343432094
515,1510,1,3.114838893
515,1511,2,0.095384359
516,1512,0,44.27708605
516,1513,1,3.212462949
516,1514,1,9.38836967
516,1515,0,17.41118092
516,1516,0,23.97885442
518,1517,0,18.77043026
519,1518,2,10.42766244
519,1519,2,1.853499937
519,1520,0,3.664398989
519,1521,1,7.22324932
520,1522,2,1.562260049
520,1523,1,5.930818298
520,1524,2,22.85165339
520,1525,2,1.244584697
520,1526,1,9.701397985
520,1527,1,45.71654498
521,1528,2,33.51543257
521,1529,2,3.240064131
521,1530,1,0.626010008
522,1531,2,70.69096617
522,1532,2,58.10190037
523,1533,0,1.425925738
523,1534,0,3.09264758
523,1535,0,2.953296869
524,1536,1,2.967323117
524,1537,0,12.73906736
524,1538,1,11.78308451
524,1539,0,0.434102786
524,1540,2,151.8529572
524,1541,1,51.21163188
524,1542,0,4.072296235
525,1543,0,1.414244391
525,1544,1,3.767838694
526,1545,0,7.256350267
526,1546,1,3.377513794
526,1547,0,15.8048394
527,1548,0,16.8808797
527,1549,1,5.517831873
527,1550,1,7.44022902
528,1551,0,25.27541618
528,1552,1,9.092475244
528,1553,0,3.468313852
528,1554,0,5.616782742
529,1555,2,3.731735709
529,1556,1,3.552278527
530,1557,1,19.10576724
530,1558,0,1.686255367
531,1559,0,9.954453255
532,1560,1,79.44514808
532,1561,1,0.841899069
532,1562,1,4.138432752
532,1563,0,28.78483371
533,1564,1,0.477118675
533,1565,2,9.129502656
533,1566,2,44.6771886
533,1567,1,8.076360522
533,1568,0,1.33174549
534,1569,0,33.49047574
535,1570,1,29.92374482
535,1571,2,3.964380364
535,1572,1,21.13754659
535,1573,0,503.70041
536,1574,2,36.60109819
536,1575,1,4.559123036
537,1576,0,1.669384515
537,1577,1,2.859593803
537,1578,0,9.815791447
537,1579,2,11.54054411
537,1580,1,1.241290175
537,1581,0,35.90866592
539,1582,0,4.782406351
539,1583,2,4.295428057
540,1584,0,6.76561341
540,1585,0,3.464175746
541,1586,2,5.423889831
542,1587,0,23.1150244
542,1588,2,6.232509316
542,1589,1,10.30199649
542,1590,2,47.09316488
542,1591,0,1.571557454
543,1592,1,2.430774424
543,1593,2,2.811103958
544,1594,2,41.22501434
544,1595,1,2.302378624
544,1596,0,76.56834776
544,1597,2,0.744016465
544,1598,2,85.15415453
544,1599,2,4.224862112
544,1600,1,5.134342941
545,1601,2,0.433867862
545,1602,1,2.452722048
545,1603,2,88.61599556
545,1604,2,5.131552278
546,1605,1,7.414458196
546,1606,1,54.98377292
546,1607,2,12.84695848
546,1608,1,6.073253146
546,1609,0,38.76093398
547,1610,2,8.407854281
547,1611,2,2.409971863
548,1612,0,2.050606759
549,1613,2,0.631559148
549,1614,0,4.098360425
549,1615,2,2.505341257
551,1616,2,0.378997493
552,1617,0,3.481302978
552,1618,0,11.21803725
552,1619,0,3.442438051
552,1620,0,2.076036237
553,1621,2,3.07295156
553,1622,2,1.037519255
554,1623,1,134.5025008
555,1624,0,8.117433845
555,1625,0,8.455222048
555,1626,0,20.4557866
555,1627,1,7.179334383
555,1628,2,8.164352415
556,1629,2,2.863111193
556,1630,0,2.24638041
557,1631,2,9.244551049
557,1632,2,5.030347074
557,1633,1,3.29672108
558,1634,0,7.91086566
558,1635,0,17.0731087
558,1636,2,119.6979103
559,1637,1,3.587124991
559,1638,0,6.589091941
559,1639,2,5.922274926
559,1640,1,4.638758773
560,1641,0,2.998996687
560,1642,2,0.70853809
562,1643,0,1.259620523
562,1644,0,1.914307928
562,1645,1,17.96010558
563,1646,1,9.454039855
564,1647,1,199.2050534
564,1648,1,26.71990934
565,1649,0,12.5859916
565,1650,1,16.53932291
565,1651,2,0.700198029
566,1652,2,3.269413511
566,1653,1,2.355745111
566,1654,0,4.67440051
566,1655,1,3.872847597
566,1656,1,13.72125286
567,1657,2,2.993363186
567,1658,1,42.05892305
567,1659,1,31.805917
567,1660,1,2.296441822
568,1661,1,10.02271415
568,1662,2,5.997990643
568,1663,2,45.04416623
568,1664,0,3.805188447
569,1665,2,4.429284812
569,1666,0,1.517957905
570,1667,1,8.929867921
570,1668,2,1.332267851
570,1669,2,7.71672689
571,1670,0,1.342095014
571,1671,0,1.936254824
572,1672,2,0.558911723
572,1673,1,1.869718202
572,1674,0,35.51702791
572,1675,2,23.11126693
572,1676,2,30.13237914
573,1677,0,3.053732663
574,1678,2,5.4700518
574,1679,0,0.521776707
574,1680,1,26.87205814
574,1681,1,0.493696813
575,1682,1,0.490230821
575,1683,0,3.757943387
576,1684,2,136.0856435
576,1685,0,0.404463843
577,1686,1,0.785433518
577,1687,0,29.06800387
578,1688,0,80.79870691
579,1689,1,7.358968013
579,1690,2,2.694658839
580,1691,0,10.32849163
580,1692,1,32.8407809
581,1693,0,19.47261814
581,1694,2,6.052474393
581,1695,1,26.41160413
581,1696,1,13.07349085
582,1697,2,3.084961903
582,1698,2,42.66015456
582,1699,0,3.980563562
582,1700,0,6.884929046
583,1701,2,15.18146691
583,1702,0,14.92238754
583,1703,1,53.24049326
584,1704,2,15.34758075
584,1705,2,36.88831366
584,1706,2,1.976002425
584,1707,1,12.46460066
584,1708,1,6.124140116
585,1709,1,26.31984338
586,1710,1,23.6880107
587,1711,0,6.792360845
587,1712,0,35.10716154
587,1713,1,16.37496856
588,1714,2,4.558635974
588,1715,0,8.698978148
588,1716,2,33.1833978
589,1717,1,10.98880255
589,1718,0,5.639586817
589,1719,2,16.42191912
589,1720,1,133.4859435
589,1721,2,2.980639084
591,1722,2,38.95988883
591,1723,2,24.70870925
591,1724,0,19.32419564
591,1725,0,13.3510467
591,1726,1,4.07436307
593,1727,0,1.138637792
593,1728,1,22.66018151
593,1729,2,60.21289349
593,1730,1,76.40630555
594,1731,1,16.12820478
595,1732,1,0.296395612
595,1733,1,9.616020045
595,1734,0,32.22270797
596,1735,0,0.625699053
596,1736,0,19.23207092
596,1737,0,14.51017814
597,1738,1,19.76587958
598,1739,0,20.80929161
599,1740,2,7.432192666
600,1741,2,84.20568008
600,1742,1,26.71041917
601,1743,2,91.47499276
601,1744,2,1.753883226
601,1745,0,0.971646684
601,1746,1,0.687026383
602,1747,1,13.72883504
602,1748,0,1.012294001
603,1749,0,16.71082621
603,1750,2,3.126737852
603,1751,0,4.880586351
604,1752,0,0.927522191
604,1753,0,0.263510738
605,1754,1,55.69916452
606,1755,2,1.114250768
606,1756,2,4.997037469
607,1757,0,1.152755561
607,1758,2,22.50389421
607,1759,1,2.839473611
607,1760,2,10.22693247
607,1761,2,4.687853955
607,1762,0,5.321209475
607,1763,0,23.32123835
608,1764,1,19.21619871
609,1765,2,0.99271667
609,1766,1,65.02555066
609,1767,2,0.87006831
609,1768,2,11.21720173
610,1769,1,4.676812001
610,1770,0,25.23433743
611,1771,1,9.364597953
611,1772,0,1.394091104
612,1773,0,22.95424257
612,1774,2,3.020380715
612,1775,1,4.717256315
613,1776,0,1.264348324
614,1777,2,113.3880336
614,1778,1,49.11250687
615,1779,2,27.52746771
615,1780,2,9.376887731
616,1781,0,2.896838208
616,1782,2,16.75472102
617,1783,1,0.284404685
617,1784,2,85.84982868
617,1785,2,52.85435827
617,1786,0,1.43589394
617,1787,1,5.050493108
617,1788,1,4.402853889
618,1789,1,15.39252193
618,1790,1,3.172360686
618,1791,0,13.77573717
618,1792,2,1.275292724
619,1793,0,223.8355338
619,1794,1,6.94995753
619,1795,0,9.509711333
620,1796,0,0.843329017
620,1797,0,6.761211827
620,1798,1,0.821153426
620,1799,1,53.10239163
620,1800,0,7.31052128
621,1801,1,9.652926438
621,1802,0,79.10790139
622,1803,2,20.44398546
622,1804,1,7.911724884
622,1805,1,18.82358693
623,1806,0,3.159122342
623,1807,0,1.879495024
623,1808,1,6.901091343
623,1809,2,2.806289769
624,1810,2,54.21020675
624,1811,2,0.863471546
625,1812,0,14.91496315
625,1813,0,7.168776672
625,1814,2,7.633436089
625,1815,1,1.786811987
626,1816,2,2.777856994
626,1817,1,0.665216687
626,1818,1,1.097333589
627,1819,0,1.137759562
627,1820,0,11.78991026
627,1821,0,1.957183808
627,1822,0,10.7688736
627,1823,2,24.89276994
628,1824,2,2.966770101
628,1825,2,17.97164901
628,1826,0,13.65975855
628,1827,1,12.62222487
628,1828,2,8.34712888
628,1829,0,6.980778039
629,1830,0,27.21158847
629,1831,0,1.540088066
629,1832,0,0.594184984
629,1833,2,35.93830237
630,1834,2,32.26507452
630,1835,0,3.270002867
630,1836,0,40.35499754
630,1837,2,8.778263415
631,1838,1,11.40760586
631,1839,1,1.913085991
631,1840,0,18.9101561
631,1841,0,13.49991135
633,1842,0,14.23126939
633,1843,2,8.716763607
633,1844,0,11.41281075
633,1845,1,17.99602031
634,1846,2,1.62724261
634,1847,0,6.095504354
634,1848,0,41.74269067
634,1849,0,5.876040486
635,1850,1,14.56301142
635,1851,2,0.279424436
636,1852,2,182.6028492
636,1853,2,53.36515691
636,1854,1,9.01168032
636,1855,2,10.82223331
637,1856,1,3.063221906
637,1857,2,15.5512109
637,1858,0,0.861659632
637,1859,0,4.999056106
637,1860,1,22.24126355
638,1861,0,12.85439121
638,1862,1,0.502784249
639,1863,2,7.172171216
639,1864,0,0.468220552
640,1865,1,6.434883585
640,1866,0,4.853212821
640,1867,2,49.25099485
640,1868,1,2.995317028
640,1869,2,2.040069074
640,1870,0,9.167738408
641,1871,1,0.543010465
642,1872,2,4.189042452
642,1873,2,9.188724026
642,1874,2,7.970956628
642,1875,2,69.04123587
643,1876,1,32.04050188
643,1877,2,0.763602309
643,1878,2,60.07255475
644,1879,2,31.62894494
644,1880,1,11.51881583
644,1881,1,13.32238401
646,1882,0,16.76330933
646,1883,0,2.247358019
646,1884,1,153.0155122
647,1885,0,8.086130344
647,1886,0,1.53755575
647,1887,1,2.131072446
648,1888,2,4.185128451
648,1889,1,0.447647744
648,1890,1,2.11967597
649,1891,0,0.896093063
649,1892,2,27.19395113
649,1893,1,0.591545283
650,1894,2,17.74665819
651,1895,0,18.5561175
652,1896,1,1.762565211
653,1897,1,12.85839019
653,1898,2,2.321798414
654,1899,1,82.62241392
654,1900,1,1.616811068
654,1901,0,0.588113322
655,1902,0,9.274927694
655,1903,1,0.54221867
655,1904,2,4.75510919
656,1905,1,7.844293403
656,1906,1,11.04265451
657,1907,2,2.148344497
657,1908,1,36.37879086
657,1909,0,4.206157409
657,1910,0,56.07393765
657,1911,1,51.37326671
657,1912,0,89.62185864
658,1913,1,11.6798448
658,1914,2,3.479281233
659,1915,0,1.630888914
660,1916,2,29.15349999
660,1917,1,6.492963138
660,1918,0,21.81006025
660,1919,0,4.802282193
660,1920,1,9.547144639
661,1921,0,14.31313144
661,1922,2,4.143293709
661,1923,2,14.17888618
662,1924,0,1.377145467
663,1925,0,5.694816927
663,1926,1,16.19268261
663,1927,1,6.097992984
664,1928,2,1.805441458
664,1929,2,39.60151505
665,1930,2,14.27632875
665,1931,1,0.254793934
665,1932,1,3.434777261
665,1933,0,40.90673925
666,1934,1,9.864035631
666,1935,0,267.2446291
666,1936,0,0.316942663
666,1937,0,20.59059714
666,1938,0,6.220166201
667,1939,1,17.29050642
667,1940,0,2.559067236
667,1941,1,16.15539078
668,1942,2,42.08315084
668,1943,1,15.9669149
669,1944,1,4.799889509
669,1945,0,69.15879524
669,1946,0,17.85546476
669,1947,2,6.673875018
670,1948,2,16.14841444
670,1949,1,43.81478044
670,1950,2,2.525703021
670,1951,0,7.452683204
670,1952,0,10.0503008
671,1953,2,22.3806059
671,1954,2,35.32504018
671,1955,2,57.03145189
672,1956,1,5.722589152
672,1957,1,2.183140889
672,1958,1,25.58709755
672,1959,2,36.84134613
673,1960,0,4.533092226
673,1961,2,22.43939341
673,1962,0,8.972756246
673,1963,2,0.375876355
673,1964,1,30.26437345
674,1965,1,4.119310554
674,1966,1,29.96792744
674,1967,1,0.52655228
674,1968,2,11.47558149
674,1969,2,3.456953941
674,1970,1,52.17468787
675,1971,2,3.40447493
675,1972,1,8.387145026
675,1973,0,1.486045046
675,1974,2,31.01411747
675,1975,2,241.5339297
676,1976,0,0.915818048
676,1977,2,95.21648772
676,1978,1,6.217298323
676,1979,2,4.397872963
676,1980,1,28.04276698
676,1981,0,1.373515272
677,1982,1,34.57578174
678,1983,2,15.68221971
678,1984,2,0.853532173
678,1985,0,54.55602698
678,1986,0,13.43342529
678,1987,0,6.555625145
678,1988,1,4.520139309
678,1989,2,3.244972401
679,1990,1,5.020699526
679,1991,2,6.656207115
679,1992,0,20.77492406
680,1993,0,2.649970682
680,1994,0,1.08840828
681,1995,2,30.65398943
681,1996,2,16.13116031
682,1997,0,14.0013632
682,1998,0,2.615548531
682,1999,0,2.749560519
682,2000,0,3.123171485
682,2001,2,16.52081085
683,2002,2,4.056277126
684,2003,2,16.50685093
685,2004,0,25.89936584
685,2005,1,65.40319728
685,2006,2,8.050892266
686,2007,0,14.65387238
686,2008,0,0.442269484
686,2009,1,5.910489935
686,2010,2,14.29255412
686,2011,1,0.534934161
686,2012,0,10.50146591
687,2013,1,30.92743379
687,2014,2,1.077622576
688,2015,1,48.94559835
688,2016,0,10.11777582
689,2017,1,8.08956307
689,2018,0,1.864580031
689,2019,2,99.16195749
689,2020,0,2.848763896
689,2021,1,6.945270814
690,2022,0,4.498921296
690,2023,0,3.437549213
690,2024,0,9.245936285
690,2025,2,23.47944399
691,2026,2,8.677685736
691,2027,2,1.465550424
691,2028,1,5.680607636
692,2029,0,13.44996364
693,2030,2,7.737830682
693,2031,1,0.224436497
694,2032,2,18.179952
694,2033,2,31.09036869
694,2034,0,111.209161
694,2035,0,15.78778411
695,2036,2,79.21736939
695,2037,0,4.643694518
695,2038,1,7.098426442
695,2039,1,65.66018358
695,2040,2,4.709160862
696,2041,1,15.88562269
696,2042,2,0.794183988
696,2043,1,0.421677593
697,2044,0,14.19453748
698,2045,1,90.74653794
698,2046,0,5.802001629
698,2047,2,19.92657354
698,2048,2,2.701129169
699,2049,1,28.04061985
699,2050,2,17.48838574
699,2051,1,4.272047075
699,2052,0,523.9150692
700,2053,2,85.67418252
701,2054,1,110.7473575
701,2055,1,5.93973757
701,2056,0,47.93368005
702,2057,0,0.671625562
702,2058,0,53.73780193
702,2059,2,5.733441559
703,2060,2,26.75839452
703,2061,1,16.95146561
703,2062,2,5.023113693
704,2063,0,37.45605838
704,2064,1,4.910545204
704,2065,1,47.02062887
705,2066,0,0.767158524
706,2067,0,5.307880783
706,2068,2,2.025493645
707,2069,2,17.09687219
707,2070,0,17.50776584
708,2071,0,44.51322949
708,2072,0,348.7164852
708,2073,0,16.58206325
708,2074,2,3.931154521
708,2075,1,3.915964415
708,2076,0,6.639173309
709,2077,2,26.49268541
709,2078,1,4.389521649
709,2079,1,23.48127582
709,2080,0,1.52081558
710,2081,0,14.03734942
710,2082,2,4.892955623
711,2083,0,0.272023938
711,2084,1,0.638890419
711,2085,2,1.901376791
711,2086,1,0.491367926
711,2087,2,4.892640068
711,2088,0,6.893701538
711,2089,2,8.768381488
711,2090,2,8.107787579
712,2091,0,1.837985259
712,2092,1,9.346298055
712,2093,1,3.940797607
712,2094,0,7.838195877
712,2095,2,59.72513513
713,2096,0,3.36510803
713,2097,2,16.58046827
713,2098,0,19.87672909
713,2099,1,1.477323842
713,2100,1,20.69603814
714,2101,0,5.890091722
714,2102,1,1.191352424
715,2103,1,32.23488897
716,2104,2,0.164244877
716,2105,0,9.869523298
716,2106,2,5.356626134
717,2107,2,39.55313269
718,2108,1,10.0141215
718,2109,0,10.59416781
718,2110,0,2.569904006
718,2111,2,2.890166056
718,2112,0,1.694941129
719,2113,1,40.92564058
719,2114,1,5.430732213
720,2115,2,39.56025357
720,2116,2,2.549387831
721,2117,1,19.43145507
722,2118,2,0.073775655
722,2119,0,23.73518497
723,2120,2,2.323790179
723,2121,2,0.516358274
723,2122,1,2.640386649
723,2123,0,2.927596063
723,2124,0,8.676221992
724,2125,2,4.402971607
724,2126,1,1.15828173
724,2127,2,72.59093565
725,2128,2,1.284322751
725,2129,1,75.2318876
725,2130,2,32.22841235
725,2131,2,1.73706544
725,2132,0,13.14122276
726,2133,0,28.56688455
726,2134,0,11.47655542
726,2135,1,10.74162662
726,2136,1,4.52668611
727,2137,2,8.90958933
727,2138,0,5.727169694
728,2139,2,86.06561261
728,2140,2,16.33258215
728,2141,1,6.200874357
728,2142,1,0.940979734
728,2143,1,31.52905377
728,2144,1,60.99824035
729,2145,2,1.205764992
729,2146,0,22.26490632
729,2147,2,8.1080886
729,2148,0,11.51143516
729,2149,0,11.39908485
730,2150,2,1.525579526
730,2151,0,0.247686136
730,2152,0,27.53954872
730,2153,2,17.17966386
730,2154,2,21.88824598
731,2155,2,1.25292794
731,2156,0,2.413521321
731,2157,1,2.739260069
732,2158,0,22.76848104
732,2159,2,2.065650221
732,2160,0,24.75116461
733,2161,1,3.891776113
733,2162,0,2.967887324
734,2163,1,23.82362799
734,2164,1,18.19563215
734,2165,2,0.724835757
734,2166,0,4.163520801
734,2167,2,7.43999524
735,2168,0,6.716987002
736,2169,1,0.838289446
736,2170,0,2.895721542
736,2171,2,22.65705449
736,2172,2,7.746470679
737,2173,2,20.80327684
737,2174,1,7.860450155
738,2175,0,24.71429092
739,2176,2,5.685940733
739,2177,0,7.674752528
740,2178,2,43.78180023
740,2179,1,74.47667356
741,2180,0,10.34626735
743,2181,1,15.68471626
743,2182,0,3.042498913
743,2183,2,1.710541451
743,2184,1,172.4439468
744,2185,2,5.652538833
745,2186,1,19.87171183
745,2187,1,104.5606934
745,2188,1,35.08975136
745,2189,0,8.497206875
746,2190,2,13.2705765
747,2191,1,5.865819265
747,2192,0,20.22857193
747,2193,2,43.30181243
747,2194,2,335.3564478
748,2195,2,1.633395911
748,2196,0,4.438699768
748,2197,1,10.45845991
749,2198,0,5.178666479
749,2199,2,8.989083607
749,2200,1,7.37425225
749,2201,1,39.89808009
749,2202,1,159.6441533
750,2203,1,1.347164489
750,2204,0,4.110790767
750,2205,1,10.62489395
751,2206,2,59.04084608
751,2207,2,3.777038078
751,2208,2,2.481884542
752,2209,1,21.93918282
753,2210,1,9.673918106
753,2211,1,55.57433148
753,2212,2,12.67470738
753,2213,2,3.497502549
754,2214,2,3.169918032
754,2215,1,0.785797078
755,2216,2,4.917729777
755,2217,1,9.867156904
755,2218,0,7.689520479
755,2219,2,4.950610066
756,2220,1,23.18868611
756,2221,2,0.401571074
756,2222,1,18.33897742
756,2223,1,4.459534443
756,2224,0,1.702297659
757,2225,1,4.292442527
757,2226,1,0.494120492
757,2227,2,11.03252719
